X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,location_type,parent_station,wheelchair_boarding,Route,Route_Dir,Shelter,Bench,Schedule,Light,PK_MD_WE,jurisdiction_id,relative_position,cardinal_direction,primary_street,address_range,cross_location,Realtime
-89.4682213247901,43.0320172608637,29960,8186,8186,Raymond & Lewon (WB),This stop (#8186) is westbound on the 5198 block of Raymond Rd nearside Lewon Dr,43.032015,-89.468222,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,270,Raymond,5198,Lewon,0
-89.5026383061853,43.0392072299708,29961,8188,8188,Mckenna & Elver Park (WB),This stop (#8188) is westbound on the 1251 block of Mckenna Blvd opposite Elver Park,43.039205,-89.502639,MMT,0,,1,50,50 Raymond Loop,0,0,1,0,111,CMAD,4,270,Mckenna,1251,Elver Park,0
-89.4881153034182,43.0390362418911,29962,8191,8191,Hammersley & Prairie (EB),This stop (#8191) is eastbound on the 6199 block of Hammersley Rd farside Prairie Rd,43.039034,-89.488116,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,90,Hammersley,6199,Prairie,0
-89.5115673871301,43.0172242319337,29963,8192,8192,Muir Field & Tucson (SB),This stop (#8192) is southbound on the 3150 block of Muir Field Rd farside Tucson Trl,43.017222,-89.511568,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,180,Muir Field,3150,Tucson,0
-89.5031733638137,43.021974230946,29964,8194,8194,Mckenna & Lancaster (SB),This stop (#8194) is southbound on the 2830 block of Mckenna Blvd farside Lancaster Ln,43.021972,-89.503174,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,180,Mckenna,2830,Lancaster,0
-89.4966783424091,43.027197234193,29965,8200,8200,Pilgrim & Mckenna (WB),This stop (#8200) is westbound on the 6698 block of Pilgrim Rd nearside Mckenna Blvd,43.027195,-89.496679,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,270,Pilgrim,6698,Mckenna,0
-89.4859433039262,43.0390732447686,29966,8207,8207,Hammersley & Rae (EB),This stop (#8207) is eastbound on the 6101 block of Hammersley Rd nearside Rae Ln,43.039071,-89.485944,MMT,0,,0,None,None,0,0,0,0,000,CMAD,3,90,Hammersley,6101,Rae,0
-89.490923280574,43.0461972390386,29967,8213,8213,Schroeder & Rayovac (EB),This stop (#8213) is eastbound on the 6399 block of Schroeder Rd farside Rayovac Dr,43.046195,-89.490924,MMT,0,,1,50,50 Raymond Loop,0,0,0,0,111,CMAD,1,90,Schroeder,6399,Rayovac,0
-89.499009381966,43.0154052326468,29968,8218,8218,Maple Grove & Mckee (SB),This stop (#8218) is southbound on the 3200 block of Maple Grove Dr farside Mckee Rd,43.015403,-89.49901,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,180,Maple Grove,3200,Mckee,0
-89.5058193493305,43.0271372315517,29969,8224,8224,Muir Field & Lindfield (SB),This stop (#8224) is southbound on the 2398 block of Muir Field Rd nearside Lindfield Rd,43.027135,-89.50582,MMT,0,,1,51,51 Muir Field Loop,0,0,0,0,111,CMAD,3,180,Muir Field,2398,Lindfield,0
-89.4647913244729,43.0319912643492,29970,8226,8226,Raymond & Westchester (WB),This stop (#8226) is westbound on the 4998 block of Raymond Rd nearside Westchester Rd,43.031989,-89.464792,MMT,0,,0,None,None,0,0,0,0,000,CMAD,3,270,Raymond,4998,Westchester,0
-89.4919693680928,43.0191602382667,29971,8230,8230,Prairie & Waterford (WB),This stop (#8230) is westbound on the 3100 block of Prairie Rd farside Waterford Rd,43.019158,-89.49197,MMT,0,,0,None,None,0,0,0,0,000,CMAD,1,270,Prairie,3100,Waterford,0
-89.4792622806119,43.0462562511791,29972,8235,8235,Schroeder & Saybrook (EB),This stop (#8235) is eastbound on the 5801 block of Schroeder Rd nearside Saybrook Rd,43.046254,-89.479263,MMT,0,,1,50,50 Raymond Loop,0,0,1,0,111,CMAD,3,90,Schroeder,5801,Saybrook,0
-89.4889732811118,43.0460452413,29973,8236,8236,Hathaway & Schroeder (SB),This stop (#8236) is southbound on the 900 block of Hathaway Dr farside Schroeder Rd,43.046043,-89.488974,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,180,Hathaway,900,Schroeder,0
-89.4884432808698,43.0462072417944,29974,8237,8237,Schroeder & Forward (EB),This stop (#8237) is eastbound on the 6299 block of Schroeder Rd nearside Forward Dr,43.046205,-89.488444,MMT,0,,1,50,50 Raymond Loop,0,0,0,0,111,CMAD,3,90,Schroeder,6299,Forward,0
-89.4886143260004,43.0322142417996,29975,8239,8239,Prairie & Raymond (NB),This stop (#8239) is northbound on the 1999 block of Prairie Rd farside Raymond Rd,43.032212,-89.488615,MMT,0,,1,None,None,0,0,1,0,000,CMAD,1,0,Prairie,1999,Raymond,0
-89.4755102803529,43.0462842553529,29976,8241,8241,Schroeder & Highway Ramp (EB),This stop (#8241) is eastbound on the 5599 block of Schroeder Rd nearside Highway Ramp,43.046282,-89.475511,MMT,0,,0,50,50 Raymond Loop,0,0,0,0,111,CMAD,3,90,Schroeder,5599,Highway Ramp,0
-89.5185173230046,43.0384712309927,29977,8246,8246,Starr Grass & S High Point (WB),This stop (#8246) is westbound on the 7800 block of Starr Grass Dr farside High Point Rd (S),43.038469,-89.518518,MMT,0,,1,55,55 Verona,0,0,0,0,100,CMAD,1,270,Starr Grass,7800,S High Point,0
-89.5327563591757,43.0312452313905,29978,8251,8251,Mid Town & S Pleasant View (EB),This stop (#8251) is eastbound on the 8599 block of Mid Town Rd farside Pleasant View Rd (S),43.031243,-89.532757,MMT,0,,1,55,55 West Transfer,0,0,0,0,100,CMAD,1,90,Mid Town,8599,S Pleasant View,0
-89.4884333116247,43.0365832421716,29979,8253,8253,Prairie & Jacobs (NB),This stop (#8253) is northbound on the 1501 block of Prairie Rd nearside Jacobs Way,43.036581,-89.488434,MMT,0,,0,None,None,0,0,0,0,000,CMAD,3,0,Prairie,1501,Jacobs,0
-89.4989643672949,43.0200072320188,29980,8259,8259,Carnwood & Maple Grove (EB),This stop (#8259) is eastbound on the 6801 block of Carnwood Rd nearside Maple Grove Dr,43.020005,-89.498965,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,90,Carnwood,6801,Maple Grove,0
-89.4987723900482,43.0128722326987,29981,8263,8263,Maple Grove & Westin (NB),This stop (#8263) is northbound on the 3299 block of Maple Grove Dr farside Westin Dr,43.01287,-89.498773,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,0,Maple Grove,3299,Westin,0
-89.5530013787586,43.0309312320779,29982,8268,8268,Woods & Mid Town (SB),This stop (#8268) is southbound on the 1900 block of Woods Rd farside Mid Town Rd,43.030929,-89.553002,MMT,0,,1,55,55 Verona,0,0,0,0,100,CMAD,1,180,Woods,1900,Mid Town,0
-89.5524713780849,43.0311012320657,29983,8273,8273,Mid Town & Woods (EB),This stop (#8273) is eastbound on the 9599 block of Mid Town Rd farside Woods Rd,43.031099,-89.552472,MMT,0,,1,55,55 West Transfer,0,0,0,0,100,CMAD,1,90,Mid Town,9599,Woods,0
-89.4742262856884,43.0442792560125,29984,8274,8274,S Whitney & Gilbert (WB),This stop (#8274) is westbound on the 1000 block of Whitney Way (S) farside Gilbert Rd,43.044277,-89.474227,MMT,0,,1,"50, 51","50 Raymond Loop, 51 Muir Field Loop",0,0,0,0,111,CMAD,1,270,S Whitney,1000,Gilbert,0
-89.4967693265399,43.0321292343552,29985,8281,8281,Mckenna & Raymond (NB),This stop (#8281) is northbound on the 1999 block of Mckenna Blvd farside Raymond Rd,43.032127,-89.49677,MMT,0,,1,50,50 Raymond Loop,0,0,1,0,111,CMAD,1,0,Mckenna,1999,Raymond,0
-89.4686033263508,43.031668260566,29986,8285,8285,Raymond & Lewon (EB),This stop (#8285) is eastbound on the 5199 block of Raymond Rd farside Lewon Dr,43.031666,-89.468604,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,90,Raymond,5199,Lewon,0
-89.4765363242425,43.0322822530364,29987,8297,8297,S Whitney & Raymond (NB),This stop (#8297) is northbound on the 1999 block of Whitney Way (S) farside Raymond Rd,43.03228,-89.476537,MMT,0,,1,"51, 52, 59","51 Muir Field Loop, 52 West Transfer, 59 West Transfer",0,0,1,0,111,CMAD,1,0,S Whitney,1999,Raymond,0
-89.5047012988258,43.0417932298011,29988,8301,8301,Mckenna & Morraine View (NB),This stop (#8301) is northbound on the 1099 block of Mckenna Blvd farside Morraine View Dr,43.041791,-89.504702,MMT,0,,1,50,50 Raymond Loop,0,0,0,0,111,CMAD,1,0,Mckenna,1099,Morraine View,0
-89.4916313460713,43.0262592383751,29989,8304,8304,Pilgrim & Sara (WB),This stop (#8304) is westbound on the 6300 block of Pilgrim Rd nearside Sara Rd,43.026257,-89.491632,MMT,0,,0,None,None,0,0,0,0,000,CMAD,3,270,Pilgrim,6300,Sara,0
-89.4925163954511,43.0109422384365,29990,8306,8306,Manchester & Westin (SB),This stop (#8306) is southbound on the 3498 block of Manchester Rd nearside Westin Dr,43.01094,-89.492517,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,180,Manchester,3498,Westin,0
-89.4892263449216,43.0262522405011,29991,8308,8308,Pilgrim & Prairie (WB),This stop (#8308) is westbound on the 6200 block of Pilgrim Rd farside Prairie Rd,43.02625,-89.489227,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,270,Pilgrim,6200,Prairie,0
-89.4954562677938,43.0499452345374,29992,8313,8313,Watts & Struck (EB),This stop (#8313) is eastbound on the 6599 block of Watts Rd farside Struck St,43.049943,-89.495457,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,90,Watts,6599,Struck,0
-89.4856723016154,43.0395562449135,29993,8319,8319,Brookwood & Hammersley (NB),This stop (#8319) is northbound on the 1299 block of Brookwood Rd farside Hammersley Rd,43.039554,-89.485673,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,0,Brookwood,1299,Hammersley,0
-89.4609073108885,43.0362982683483,29994,8333,8333,Reetz & Marvin (NB),This stop (#8333) is northbound on the 1501 block of Reetz Rd nearside Marvin Ave,43.036296,-89.460908,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,0,Reetz,1501,Marvin,0
-89.4770933190615,43.0341532523795,29995,8341,8341,S Whitney & Bartlett (NB),This stop (#8341) is northbound on the 1801 block of Whitney Way (S) farside Bartlett Ln,43.034151,-89.477094,MMT,0,,0,51,51 Muir Field Loop,0,0,0,0,111,CMAD,1,0,S Whitney,1801,Bartlett,0
-89.5059083746321,43.0194122316201,29996,8351,8351,Carnwood & Muir Field (EB),This stop (#8351) is eastbound on the 7199 block of Carnwood Rd farside Muir Field Rd,43.01941,-89.505909,MMT,0,,1,51,51 Muir Field Loop,0,0,1,0,111,CMAD,1,90,Carnwood,7199,Muir Field,0
-89.4829143255332,43.0320922466796,29997,8352,8352,Raymond & Cameron (WB),This stop (#8352) is westbound on the 5898 block of Raymond Rd nearside Cameron Dr,43.03209,-89.482915,MMT,0,,0,50,50 Raymond Loop,0,0,1,0,111,CMAD,3,270,Raymond,5898,Cameron,0
-89.4799163268528,43.0317262495667,29998,8363,8363,Raymond & Leland (EB),This stop (#8363) is eastbound on the 5801 block of Raymond Rd nearside Leland Dr,43.031724,-89.479917,MMT,0,,1,51,51 Muir Field Loop,0,0,0,0,111,CMAD,3,90,Raymond,5801,Leland,0
-89.4906593779939,43.0160992394692,29999,8375,8375,Manchester & Mckee (NB),This stop (#8375) is northbound on the 3199 block of Manchester Rd farside Mckee Rd,43.016097,-89.49066,MMT,0,,0,None,None,0,0,0,0,000,CMAD,1,0,Manchester,3199,Mckee,0
-89.4730203261104,43.0316932566294,30000,8377,8377,Raymond & Gilbert (EB),This stop (#8377) is eastbound on the 5499 block of Raymond Rd farside Gilbert Rd,43.031691,-89.473021,MMT,0,,0,None,None,0,0,0,0,000,CMAD,1,90,Raymond,5499,Gilbert,0
-89.4880232793572,43.0464312418175,30001,8378,8378,Schroeder & Forward (WB),This stop (#8378) is westbound on the 6298 block of Schroeder Rd nearside Forward Dr,43.046429,-89.488024,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,270,Schroeder,6298,Forward,0
-89.5109733912621,43.0156752312596,30002,8379,8379,Mckee & Muir Field (EB),This stop (#8379) is eastbound on the 7399 block of Mckee Rd farside Muir Field Rd,43.015673,-89.510974,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,90,Mckee,7399,Muir Field,0
-89.5452423708431,43.0313412319392,30003,8386,8386,Mid Town & Hawks Landing (WB),This stop (#8386) is westbound on the 9200 block of Mid Town Rd farside Hawks Landing Cir,43.031339,-89.545243,MMT,0,,1,55,55 Verona,0,0,0,0,100,CMAD,1,270,Mid Town,9200,Hawks Landing,0
-89.499150366118,43.020222231761,30004,8388,8388,Carnwood & Maple Grove (WB),This stop (#8388) is westbound on the 6800 block of Carnwood Rd farside Maple Grove Dr,43.02022,-89.499151,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,270,Carnwood,6800,Maple Grove,0
-89.4834203271892,43.0317512467179,30005,8401,8401,Raymond & Cameron (EB),This stop (#8401) is eastbound on the 5901 block of Raymond Rd nearside Cameron Dr,43.031749,-89.483421,MMT,0,,0,51,51 Muir Field Loop,0,0,1,0,111,CMAD,3,90,Raymond,5901,Cameron,0
-89.4620023238183,43.0318762668346,30006,8404,8404,Raymond & Reetz (WB),This stop (#8404) is westbound on the 4902 block of Raymond Rd farside Reetz Rd,43.031874,-89.462003,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,270,Raymond,4902,Reetz,0
-89.5062303723935,43.0201192308631,30007,8405,8405,Muir Field & Carnwood (NB),This stop (#8405) is northbound on the 3001 block of Muir Field Rd farside Carnwood Rd,43.020117,-89.506231,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,0,Muir Field,3001,Carnwood,0
-89.5003432686386,43.0501042298622,30008,8409,8409,Watts & Woodmans (EB),This stop (#8409) is eastbound on the 6921 block of Watts Rd adjacent Woodmans Driveway,43.050102,-89.500344,MMT,0,,0,50,50 Raymond Loop,0,0,0,0,111,CMAD,2,90,Watts,6921,Woodmans,0
-89.4843832799677,43.0462362460842,30009,8427,8427,Schroeder & White Oaks (EB),This stop (#8427) is eastbound on the 5999 block of Schroeder Rd nearside White Oaks Ln,43.046234,-89.484384,MMT,0,,0,50,50 Raymond Loop,0,0,0,0,111,CMAD,3,90,Schroeder,5999,White Oaks,0
-89.4769803275928,43.0314942521296,30010,8428,8428,S Whitney & Raymond (SB),This stop (#8428) is southbound on the 2100 block of Whitney Way (S) farside Raymond Rd,43.031492,-89.476981,MMT,0,,1,"52, 59","52 Orchard Pointe, 59 Fitchburg",0,0,1,0,111,CMAD,1,180,S Whitney,2100,Raymond,0
-89.5056823859809,43.0157952310691,30011,8432,8432,Mckee & Tanglewood (WB),This stop (#8432) is westbound on the 7100 block of Mckee Rd farside Tanglewood Dr,43.015793,-89.505683,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,270,Mckee,7100,Tanglewood,0
-89.5246803413849,43.034277231009,30012,8435,8435,Waldorf & Mansion Hill (NB),This stop (#8435) is northbound on the 1699 block of Waldorf Blvd farside Mansion Hill Ave,43.034275,-89.524681,MMT,0,,1,55,55 West Transfer,0,0,0,0,100,CMAD,1,0,Waldorf,1699,Mansion Hill,0
-89.499278353127,43.0243752316945,30013,8441,8441,Mckenna & Yorktown (NB),This stop (#8441) is northbound on the 2699 block of Mckenna Blvd farside Yorktown Cir,43.024373,-89.499279,MMT,0,,0,51,51 Muir Field Loop,0,0,0,0,111,CMAD,1,0,Mckenna,2699,Yorktown,0
-89.4778373017051,43.0393092519017,30014,8452,8452,S Whitney & Hammersley (SB),This stop (#8452) is southbound on the 1298 block of Whitney Way (S) nearside Hammersley Rd,43.039307,-89.477838,MMT,0,,1,"50, 51","50 Raymond Loop, 51 Muir Field Loop",0,0,0,0,111,CMAD,3,180,S Whitney,1298,Hammersley,0
-89.5027513712692,43.0196202317946,30015,8461,8461,Carnwood & Mckenna (EB),This stop (#8461) is eastbound on the 6999 block of Carnwood Rd farside Mckenna Blvd,43.019618,-89.502752,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,90,Carnwood,6999,Mckenna,0
-89.5113323907112,43.0160782317473,30016,8469,8469,Muir Field & Mckee (NB),This stop (#8469) is northbound on the 3199 block of Muir Field Rd farside Mckee Rd,43.016076,-89.511333,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,0,Muir Field,3199,Mckee,0
-89.4993553051571,43.038717230673,30017,8471,8471,Hammersley & Mckenna (EB),This stop (#8471) is eastbound on the 6799 block of Hammersley Rd farside Mckenna Blvd,43.038715,-89.499356,MMT,0,,0,None,None,0,0,0,0,000,CMAD,1,90,Hammersley,6799,Mckenna,0
-89.4918892692594,43.0499382382031,30018,8478,8478,Rayovac & Exact (SB),This stop (#8478) is southbound on the 700 block of Rayovac Dr nearside Exact Ln,43.049936,-89.49189,MMT,0,,1,None,None,1,0,1,0,000,CMAD,3,180,Rayovac,700,Exact,0
-89.4612293022042,43.0389572689634,30019,8479,8479,Hammersley & Reetz (EB),This stop (#8479) is eastbound on the 4901 block of Hammersley Rd nearside Reetz Rd,43.038955,-89.46123,MMT,0,,1,18,18 South Transfer,0,0,0,0,111,CMAD,3,90,Hammersley,4901,Reetz,0
-89.5056283647134,43.0222502308823,30020,8486,8486,Muir Field & Lancaster (SB),This stop (#8486) is southbound on the 2800 block of Muir Field Rd farside Lancaster Ct,43.022248,-89.505629,MMT,0,,1,51,51 Muir Field Loop,0,0,0,0,111,CMAD,1,180,Muir Field,2800,Lancaster,0
-89.4876012872573,43.0441032429075,30021,8491,8491,Hathaway & Greenwich (NB),This stop (#8491) is northbound on the 1099 block of Hathaway Dr farside Greenwich Dr,43.044101,-89.487602,MMT,0,,0,None,None,0,0,0,0,000,CMAD,1,0,Hathaway,1099,Greenwich,0
-89.5050423016584,43.0413582305676,30022,8496,8496,Mckenna & Morraine View (SB),This stop (#8496) is southbound on the 1100 block of Mckenna Blvd farside Morraine View Dr,43.041356,-89.505043,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,180,Mckenna,1100,Morraine View,0
-89.5179743210552,43.0386422305564,30023,8511,8511,S High Point & Starr Grass (NB),This stop (#8511) is northbound on the 1399 block of High Point Rd (S) farside Starr Grass Dr,43.03864,-89.517975,MMT,0,,1,55,55 West Transfer,0,0,0,0,100,CMAD,1,0,S High Point,1399,Starr Grass,0
-89.4774863254807,43.0320582520479,30024,8512,8512,Raymond & S Whitney (WB),This stop (#8512) is westbound on the 5700 block of Raymond Rd farside Whitney Way (S),43.032056,-89.477487,MMT,0,,1,50,50 Raymond Loop,0,1,1,0,111,CMAD,1,270,Raymond,5700,S Whitney,0
-89.5021693066246,43.0388942301509,30025,8513,8513,Mckenna & Elver Park (EB),This stop (#8513) is eastbound on the 1250 block of Mckenna Blvd farside Elver Park,43.038892,-89.50217,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,90,Mckenna,1250,Elver Park,0
-89.5053103566357,43.0245332313355,30026,8519,8519,Muir Field & Gladstone (NB),This stop (#8519) is northbound on the 2699 block of Muir Field Rd farside Gladstone Dr,43.024531,-89.505311,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,0,Muir Field,2699,Gladstone,0
-89.493465280717,43.0461772366855,30027,8537,8537,Schroeder & Chapel Hill (EB),This stop (#8537) is eastbound on the 6599 block of Schroeder Rd farside Chapel Hill Rd,43.046175,-89.493466,MMT,0,,1,50,50 Raymond Loop,0,0,0,0,111,CMAD,1,90,Schroeder,6599,Chapel Hill,0
-89.4866362960219,43.0413382436734,30028,8548,8548,Piping Rock & Brookwood (WB),This stop (#8548) is westbound on the 6100 block of Piping Rock Rd farside Brookwood Rd,43.041336,-89.486637,MMT,0,,0,None,None,0,0,0,0,000,CMAD,1,270,Piping Rock,6100,Brookwood,0
-89.4949383449687,43.0265082359535,30029,8551,8551,Pilgrim & Pilgrim (EB),This stop (#8551) is eastbound on the 6501 block of Pilgrim Rd nearside Pilgrim Cir,43.026506,-89.494939,MMT,0,,0,51,51 Muir Field Loop,0,0,0,0,111,CMAD,3,90,Pilgrim,6501,Pilgrim,0
-89.4967243156215,43.0355762337424,30030,8569,8569,Mckenna & Park Heights (NB),This stop (#8569) is northbound on the 1599 block of Mckenna Blvd nearside Park Heights Ct,43.035574,-89.496725,MMT,0,,1,50,50 Raymond Loop,0,0,0,0,111,CMAD,3,0,Mckenna,1599,Park Heights,0
-89.5056063583945,43.0243982314779,30031,8572,8572,Muir Field & Gladstone (SB),This stop (#8572) is southbound on the 2698 block of Muir Field Rd nearside Gladstone Dr,43.024396,-89.505607,MMT,0,,1,51,51 Muir Field Loop,0,0,0,0,111,CMAD,3,180,Muir Field,2698,Gladstone,0
-89.4910013899815,43.0126172396442,30032,8580,8580,Manchester & Thornebury (SB),This stop (#8580) is southbound on the 3234 block of Manchester Rd nearside Thornebury Dr,43.012615,-89.491002,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,180,Manchester,3234,Thornebury,0
-89.4962092679793,43.0502312336021,30033,8582,8582,Watts & Struck (WB),This stop (#8582) is westbound on the 6600 block of Watts Rd farside Struck St,43.050229,-89.49621,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,270,Watts,6600,Struck,0
-89.4971503718466,43.0185312335797,30034,8592,8592,Prairie & Maple Valley (WB),This stop (#8592) is westbound on the 3398 block of Prairie Rd nearside Maple Valley Dr,43.018529,-89.497151,MMT,0,,0,None,None,0,0,0,0,000,CMAD,3,270,Prairie,3398,Maple Valley,0
-89.4670043026169,43.0392152631766,30035,8594,8594,Hammersley & Lewon (WB),This stop (#8594) is westbound on the 5198 block of Hammersley Rd nearside Lewon Dr,43.039213,-89.467005,MMT,0,,0,18,18 West Transfer,0,0,0,0,111,CMAD,3,270,Hammersley,5198,Lewon,0
-89.5262803519852,43.0317872313962,30036,8597,8597,Waldorf & Mid Town (NB),This stop (#8597) is northbound on the 1899 block of Waldorf Blvd farside Mid Town Rd,43.031785,-89.526281,MMT,0,,1,55,55 West Transfer,0,0,0,0,100,CMAD,1,0,Waldorf,1899,Mid Town,0
-89.4732353021609,43.0392482568297,30037,8604,8604,Hammersley & Gilbert (WB),This stop (#8604) is westbound on the 5498 block of Hammersley Rd nearside Gilbert Rd,43.039246,-89.473236,MMT,0,,1,18,18 West Transfer,0,0,0,0,111,CMAD,3,270,Hammersley,5498,Gilbert,0
-89.4737812862003,43.0441002570973,30038,8605,8605,S Whitney & Gilbert (EB),This stop (#8605) is eastbound on the 1001 block of Whitney Way (S) nearside Gilbert Rd,43.044098,-89.473782,MMT,0,,1,"18, 51","18 West Transfer, 51 Muir Field Loop",1,0,1,0,111,CMAD,3,90,S Whitney,1001,Gilbert,0
-89.4889823352536,43.0294662408389,30039,8606,8606,Prairie & Pioneer (SB),This stop (#8606) is southbound on the 2198 block of Prairie Rd nearside Pioneer Rd,43.029464,-89.488983,MMT,0,,0,None,None,0,0,0,0,000,CMAD,3,180,Prairie,2198,Pioneer,0
-89.4861293027028,43.0392882441062,30040,8614,8614,Hammersley & Brookwood (WB),This stop (#8614) is westbound on the 6100 block of Hammersley Rd farside Brookwood Rd,43.039286,-89.48613,MMT,0,,1,51,51 Muir Field Loop,0,0,0,0,111,CMAD,1,270,Hammersley,6100,Brookwood,0
-89.4737723245039,43.0320512553957,30041,8616,8616,Raymond & Gilbert (WB),This stop (#8616) is westbound on the 5500 block of Raymond Rd farside Gilbert Rd,43.032049,-89.473773,MMT,0,,0,None,None,0,0,0,0,000,CMAD,1,270,Raymond,5500,Gilbert,0
-89.4918343689108,43.0189272382617,30042,8617,8617,Prairie & Waterford (EB),This stop (#8617) is eastbound on the 3101 block of Prairie Rd nearside Waterford Rd,43.018925,-89.491835,MMT,0,,0,None,None,0,0,0,0,000,CMAD,3,90,Prairie,3101,Waterford,0
-89.4969623044214,43.0390942330971,30043,8628,8628,Hammersley & Saalsaa (WB),This stop (#8628) is westbound on the 6700 block of Hammersley Rd farside Saalsaa Rd,43.039092,-89.496963,MMT,0,,0,None,None,0,0,0,0,000,CMAD,1,270,Hammersley,6700,Saalsaa,0
-89.4770372944191,43.0419242533998,30044,8633,8633,S Whitney & Piping Rock (EB),This stop (#8633) is eastbound on the 1125 block of Whitney Way (S) farside Piping Rock Rd,43.041922,-89.477038,MMT,0,,1,"18, 51","18 West Transfer, 51 Muir Field Loop",0,0,0,0,111,CMAD,1,90,S Whitney,1125,Piping Rock,0
-89.4973003271939,43.0319592334369,30045,8634,8634,Raymond & Mckenna (WB),This stop (#8634) is westbound on the 6700 block of Raymond Rd farside Mckenna Blvd,43.031957,-89.497301,MMT,0,,1,51,51 Muir Field Loop,0,0,1,0,111,CMAD,1,270,Raymond,6700,Mckenna,0
-89.4909423804396,43.0153832388525,30046,8644,8644,Manchester & Mckee (SB),This stop (#8644) is southbound on the 3200 block of Manchester Rd farside Mckee Rd,43.015381,-89.490943,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,180,Manchester,3200,Mckee,0
-89.4960852691313,43.0498282342287,30047,8650,8650,Struck & Watts (SB),This stop (#8650) is southbound on the 700 block of Struck St farside Watts Rd,43.049826,-89.496086,MMT,0,,1,50,50 Raymond Loop,0,0,0,0,111,CMAD,1,180,Struck,700,Watts,0
-89.4945923448314,43.0266342358216,30048,8654,8654,Pilgrim & Pilgrim (WB),This stop (#8654) is westbound on the 6498 block of Pilgrim Rd nearside Pilgrim Cir,43.026632,-89.494593,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,270,Pilgrim,6498,Pilgrim,0
-89.4640923023003,43.0389832651757,30049,8661,8661,Hammersley & Whitcomb (EB),This stop (#8661) is eastbound on the 4999 block of Hammersley Rd nearside Whitcomb Dr,43.038981,-89.464093,MMT,0,,0,18,18 South Transfer,0,0,0,0,111,CMAD,3,90,Hammersley,4999,Whitcomb,0
-89.533583360051,43.0314502310072,30050,8662,8662,Mid Town & S Pleasant View (WB),This stop (#8662) is westbound on the 8600 block of Mid Town Rd farside Pleasant View Rd (S),43.031448,-89.533584,MMT,0,,1,55,55 Verona,0,0,0,0,100,CMAD,1,270,Mid Town,8600,S Pleasant View,0
-89.4886453042628,43.0388662415083,30051,8664,8664,Prairie & Hammersley (SB),This stop (#8664) is southbound on the 1300 block of Prairie Rd farside Hammersley Rd,43.038864,-89.488646,MMT,0,,1,51,51 Muir Field Loop,0,0,1,0,111,CMAD,1,180,Prairie,1300,Hammersley,0
-89.5084733807416,43.0181212312157,30052,8679,8679,Muir Field & Silverton (NB),This stop (#8679) is northbound on the 3101 block of Muir Field Rd nearside Silverton Trl,43.018119,-89.508474,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,0,Muir Field,3101,Silverton,0
-89.477415311042,43.0365972525982,30053,8685,8685,S Whitney & Tolman (NB),This stop (#8685) is northbound on the 1501 block of Whitney Way (S) nearside Tolman Ter,43.036595,-89.477416,MMT,0,,0,51,51 Muir Field Loop,0,0,0,0,111,CMAD,3,0,S Whitney,1501,Tolman,0
-89.5180042771331,43.0517032302739,30054,8690,8690,S High Point & Watts (SB),This stop (#8690) is southbound on the 700 block of High Point Rd (S) farside Watts Rd,43.051701,-89.518005,MMT,0,,1,55,55 Verona,0,0,0,0,100,CMAD,1,180,S High Point,700,Watts,0
-89.461523316544,43.0344002677566,30055,8692,8692,Reetz & Flad (SB),This stop (#8692) is southbound on the 1700 block of Reetz Rd farside Flad Ave,43.034398,-89.461524,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,180,Reetz,1700,Flad,0
